radius,refractive index,Ext. maxima,wavelgth ext. max.,Sca. maxima,wavelgth sca. max.,Abs. maxima,wavelgth abs. max.,EF. maxima,wavelgth ef. max.
60.0,1.45,6.567148220005985,626.0,5.032703955975575,630.0,2.326911034776629,556.0,2.08480696557501,624.0
60.0,1.5,6.552150666727324,638.0,5.135322937040846,640.0,2.3065923732432885,562.0,2.1128977725027553,638.0
60.0,1.55,6.534603868173426,650.0,5.23294166460822,652.0,2.293411353665093,570.0,2.137926961957718,650.0
60.0,1.6,6.513024082386924,660.0,5.299328687752168,660.0,2.2853503754787186,578.0,2.1549405548291243,662.0
60.0,1.65,6.451439358801283,672.0,5.279962800330704,674.0,2.280922706737575,586.0,2.1544700629506495,676.0
60.0,1.7000000000000002,6.391423378198238,686.0,5.259940613657572,686.0,2.2780497292771504,596.0,2.1520383665362197,690.0
60.0,1.75,6.342011010110301,652.0,5.238598623752626,700.0,2.276097865512134,604.0,2.147861376328137,704.0
60.0,1.8,6.4284128847831,660.0,5.199456467885947,712.0,2.2799808791619736,656.0,2.1377091438585833,718.0
60.0,1.85,6.467390322358782,672.0,5.150991415521425,726.0,2.32192444872954,668.0,2.1268539946630005,734.0
60.0,1.9,6.510137282494486,684.0,5.1049543713577235,740.0,2.35732497702782,680.0,2.115728925878338,748.0
60.0,1.9500000000000002,6.556250344348126,696.0,5.061231317814978,754.0,2.3943492575677663,692.0,2.104289314474991,764.0
60.0,2.0,6.5970803350360345,706.0,5.015059865924472,768.0,2.4327034089374617,704.0,2.092718109392723,780.0
64.0,1.0,5.637726938001986,544.0,3.105907800247695,552.0,2.835322148911962,522.0,1.4514226301219755,522.0
64.0,1.05,5.887717358710581,550.0,3.4514423071447884,562.0,2.746146708378112,524.0,1.5620249760851552,524.0
64.0,1.1,6.044119499864806,560.0,3.7697162587606536,572.0,2.6430472885639498,528.0,1.6580921007125455,540.0
64.0,1.15,6.158083564910166,572.0,4.054598784100795,580.0,2.544273926498513,530.0,1.7472410351266952,548.0
64.0,1.2,6.235697774832312,580.0,4.257942406089134,584.0,2.4614661366962776,532.0,1.81308049100901,562.0
64.0,1.25,6.248936838160262,588.0,4.400539466568951,594.0,2.397692979439449,534.0,1.8760737199350144,578.0
64.0,1.3,6.230534953727093,596.0,4.5164239560917805,604.0,2.3510376280259897,538.0,1.9251352664189914,588.0
64.0,1.35,6.201758493596853,606.0,4.612949782611205,612.0,2.31830675301676,544.0,1.9625382263145232,602.0
64.0,1.4,6.16657649980455,616.0,4.6925594784375555,622.0,2.2969374991500744,550.0,1.9956449527239233,614.0
64.0,1.45,6.1364107197158155,628.0,4.76223743924453,632.0,2.2841659481863235,558.0,2.0212257589356875,626.0
64.0,1.5,6.1081528096929105,638.0,4.82684214928806,644.0,2.276229914991393,566.0,2.0422681707966417,640.0
64.0,1.55,6.081374525042385,650.0,4.891276720879895,654.0,2.271019981048705,574.0,2.0604242720223245,652.0
64.0,1.6,6.053746868000346,660.0,4.918765732191113,662.0,2.2666674055199163,584.0,2.069426482750477,664.0
64.0,1.65,6.1302674099926575,634.0,4.8939323904411545,676.0,2.262004129352809,592.0,2.065947851093733,678.0
64.0,1.7000000000000002,6.233326833508673,644.0,4.8699152339442335,688.0,2.269142219309883,634.0,2.060721752818684,692.0
64.0,1.75,6.358659306433958,654.0,4.84647191806622,702.0,2.325790490471256,648.0,2.0539180108866106,704.0
64.0,1.8,6.475060393996688,662.0,4.806598140344044,714.0,2.3956000774337913,658.0,2.0422900552474443,720.0
64.0,1.85,6.53441360620854,674.0,4.763647687724681,728.0,2.435805717398906,670.0,2.0303683483066677,734.0
64.0,1.9,6.595737522476667,686.0,4.723467461854705,742.0,2.4713761997117185,682.0,2.0184232535075513,750.0
64.0,1.9500000000000002,6.658361163767743,698.0,4.685754550890497,756.0,2.5061335106599416,694.0,2.006338864657113,766.0
64.0,2.0,6.7029575293822505,710.0,4.646435277191262,770.0,2.5367316440957612,706.0,1.9944734850462411,782.0
68.0,1.0,5.674761096621032,548.0,3.3364030199074852,558.0,2.6541713810624383,520.0,1.4482936819763061,522.0
68.0,1.05,5.815277133068498,556.0,3.6252639043622135,568.0,2.5609705193448065,522.0,1.546518124598937,522.0
68.0,1.1,5.90213133638093,566.0,3.879554641404231,578.0,2.473030209693076,522.0,1.6264061553241183,538.0
68.0,1.15,5.949732680342739,576.0,4.08114306109548,582.0,2.4018866782643555,524.0,1.6974761502214901,548.0
68.0,1.2,5.963026449585591,582.0,4.195743635738521,590.0,2.349339924508859,528.0,1.7454179617994887,562.0
68.0,1.25,5.9281720715523685,590.0,4.2806130562410925,600.0,2.3126381678973664,532.0,1.789751831367366,578.0
68.0,1.3,5.885997721858264,598.0,4.3424492774663355,608.0,2.288785489783831,538.0,1.822263482186385,590.0
68.0,1.35,5.843515800270597,606.0,4.40440613627815,640.0,2.274453644856552,546.0,1.846750702138615,604.0
68.0,1.4,5.805353763315106,614.0,4.471512737858285,656.0,2.266652454788024,554.0,1.8677710348713072,616.0
68.0,1.45,5.7864688051944775,602.0,4.482593405510687,668.0,2.2619311712986856,562.0,1.883027341399298,628.0
68.0,1.5,5.85094038142374,608.0,4.527664668104961,644.0,2.2578609531706033,572.0,1.8949286054468788,642.0
68.0,1.55,5.945220797255706,614.0,4.57414196840796,654.0,2.2516156490679284,580.0,1.9045074047701944,654.0
68.0,1.6,6.055264878885279,624.0,4.590026478619275,662.0,2.256991987676504,614.0,1.9057027291240276,664.0
68.0,1.65,6.178381088139731,634.0,4.568849621792391,676.0,2.2991539313723903,626.0,1.9208343378901638,572.0
68.0,1.7000000000000002,6.316917088124019,644.0,4.54849953305677,688.0,2.3500115160523687,638.0,1.951482389198845,580.0
68.0,1.75,6.4742595900916164,656.0,4.530849473480307,702.0,2.410217155719056,650.0,1.9792423764172133,582.0
68.0,1.8,6.582418171089549,666.0,4.499069687791608,714.0,2.4686223434505647,662.0,2.001005140613843,590.0
68.0,1.85,6.648132756463294,678.0,4.479106070364961,706.0,2.49441446194424,674.0,2.021964853593129,598.0
68.0,1.9,6.712204673541104,690.0,4.47481546929527,714.0,2.517140453940104,686.0,2.0419840136635283,604.0
68.0,1.9500000000000002,6.773808129556719,702.0,4.480310846362697,726.0,2.5366522799751894,698.0,2.0606628630003843,610.0
68.0,2.0,6.803105371657129,714.0,4.491457437795595,736.0,2.5461814982813022,710.0,2.0783201373093316,616.0
72.0,1.0,5.613709400483254,550.0,3.483737292662589,562.0,2.4914731841121727,518.0,1.401432985508415,520.0
72.0,1.05,5.681450121996724,562.0,3.7085255284993592,572.0,2.4143350591998964,520.0,1.4873891910295778,522.0
72.0,1.1,5.708962232851887,570.0,3.8976594573071184,580.0,2.353984383797868,520.0,1.5533794348966747,522.0
72.0,1.15,5.7046912221792,580.0,4.013849904205118,586.0,2.310453118365754,522.0,1.606512207185274,522.0
72.0,1.2,5.674816713772761,582.0,4.085532085134788,682.0,2.2809025353289316,526.0,1.6529602231285736,522.0
72.0,1.25,5.62818800727853,588.0,4.181867452166104,702.0,2.263638882830973,534.0,1.69582288147286,522.0
72.0,1.3,5.617297147290893,688.0,4.235517386519053,720.0,2.2547309601750243,540.0,1.7371107019501466,526.0
72.0,1.35,5.611813843700964,704.0,4.272180114677295,740.0,2.2512422867357027,550.0,1.7785884204384754,530.0
72.0,1.4,5.658100187564285,592.0,4.299018751352109,760.0,2.2487616150107246,560.0,1.8216793951420116,536.0
72.0,1.45,5.74994729235774,598.0,4.311849128840423,780.0,2.2457176467245774,570.0,1.866873957548585,542.0
72.0,1.5,5.864313486904131,606.0,4.270902934218373,644.0,2.242322819041622,592.0,1.914686044734405,548.0
72.0,1.55,6.002077211007014,616.0,4.316730728679378,654.0,2.2672670583125196,606.0,1.957684159395061,550.0
72.0,1.6,6.139240543853588,626.0,4.340426209299484,662.0,2.304293640908502,618.0,1.9975321731535975,558.0
72.0,1.65,6.286918329810166,638.0,4.335731686117393,660.0,2.3430411254514643,630.0,2.0382883150366435,566.0
72.0,1.7000000000000002,6.447687965483621,648.0,4.366715461476073,666.0,2.3847760643799485,642.0,2.079686267109743,574.0
72.0,1.75,6.611171869749517,658.0,4.411958947932845,676.0,2.427219482673371,654.0,2.121938606514994,580.0
72.0,1.8,6.685516519383174,670.0,4.467679363750842,686.0,2.4520544234019437,664.0,2.15775375951489,584.0
72.0,1.85,6.744274270874557,682.0,4.529724113649978,698.0,2.4560844037046725,676.0,2.187657015044097,592.0
72.0,1.9,6.8016484206592205,696.0,4.58254712584552,708.0,2.4572944449360477,690.0,2.217601102572109,598.0
72.0,1.9500000000000002,6.843674668758981,708.0,4.611376997848518,722.0,2.4549637516607716,702.0,2.2481380643504187,606.0
72.0,2.0,6.861004986815824,722.0,4.6424112687468115,734.0,2.444028775538319,714.0,2.278918359351094,612.0
76.0,1.0,5.495158597895102,556.0,3.590691726034693,612.0,2.3616994073532984,514.0,1.2965397048488254,520.0
76.0,1.05,5.508190188463973,566.0,3.8155354330619957,632.0,2.307911170577608,516.0,1.3742023528090048,520.0
76.0,1.1,5.48986776083023,574.0,4.031450813028818,652.0,2.273531172013218,520.0,1.4448842263421486,520.0
76.0,1.15,5.524690227638252,658.0,4.182399413088961,666.0,2.2535715369871245,522.0,1.5142282413333488,520.0
76.0,1.2,5.5582646827773585,678.0,4.261070238603368,686.0,2.2409561707949885,528.0,1.5845447858565702,520.0
76.0,1.25,5.580297307455919,698.0,4.324390810044298,704.0,2.236161251429673,536.0,1.6543902778301047,520.0
76.0,1.3,5.5840026022035385,716.0,4.342507039100504,724.0,2.235685104495326,546.0,1.7231013612935806,522.0
76.0,1.35,5.5744636820572415,736.0,4.353768983110894,744.0,2.235623363547767,556.0,1.78525454027905,522.0
76.0,1.4,5.665611424092167,590.0,4.356151053285917,766.0,2.2346426693324797,568.0,1.8441268266378408,528.0
76.0,1.45,5.792084176107678,600.0,4.353503869591591,794.0,2.241313952965362,586.0,1.9038653436150372,536.0
76.0,1.5,5.936543370567529,608.0,4.0835852146341045,642.0,2.2592633632708834,598.0,1.9647246599295034,542.0
76.0,1.55,6.094831333611182,618.0,4.140847590509271,654.0,2.2833818510838593,610.0,2.0263901886392715,548.0
76.0,1.6,6.246173804808243,630.0,4.201526678534142,648.0,2.3070553655478454,622.0,2.0790479976519167,550.0
76.0,1.65,6.407336836645953,642.0,4.330318579867095,654.0,2.327490824653128,634.0,2.1254127302216426,558.0
76.0,1.7000000000000002,6.579243351172356,654.0,4.461950824984375,662.0,2.343254761977279,646.0,2.1728778451953894,568.0
76.0,1.75,6.705614716846109,664.0,4.537329878582379,674.0,2.353632650321484,656.0,2.22309633981277,576.0
76.0,1.8,6.766738287114456,678.0,4.615657212148138,686.0,2.3451844659484014,668.0,2.2755892099592754,582.0
76.0,1.85,6.827252104969608,690.0,4.695779592242209,698.0,2.3281334389241386,680.0,2.3141994698047443,588.0
76.0,1.9,6.887847687458121,704.0,4.754423305770984,710.0,2.3080232664380746,692.0,2.3546691057117344,596.0
76.0,1.9500000000000002,6.902709390734308,716.0,4.785404504055267,722.0,2.2859801383970884,706.0,2.3985065855477026,604.0
76.0,2.0,6.9153586958960656,730.0,4.812475176225663,736.0,2.2625698070257125,718.0,2.4463527840293833,612.0
80.0,1.0,5.342261214500664,560.0,3.8037592398650117,618.0,2.265714071525899,512.0,1.1248563053372853,508.0
80.0,1.05,5.392271682830981,622.0,4.003366068039048,638.0,2.2345966707681386,514.0,1.2013009170171407,510.0
80.0,1.1,5.456246375378684,644.0,4.197703874541807,658.0,2.2232830520874742,520.0,1.2824488633638758,512.0
80.0,1.15,5.513138269076929,662.0,4.280478818195828,674.0,2.219505425560986,522.0,1.371537992196808,516.0
80.0,1.2,5.516207889576017,682.0,4.335227472029442,698.0,2.217371842128069,530.0,1.4723595832595198,520.0
80.0,1.25,5.512035631403148,702.0,4.361249753886043,718.0,2.219228322701047,540.0,1.578064636630937,520.0
80.0,1.3,5.489620295136839,720.0,4.368854476069086,740.0,2.2212582950571385,550.0,1.677885120561741,520.0
80.0,1.35,5.58446998201152,582.0,4.370635685734053,760.0,2.2211009897853087,564.0,1.7703378802936904,522.0
80.0,1.4,5.717028039695297,592.0,4.361235799718196,782.0,2.2267661459677703,580.0,1.8514762037387171,522.0
80.0,1.45,5.863202498711208,602.0,3.914810805079685,628.0,2.236727376178627,592.0,1.9244265826491038,526.0
80.0,1.5,6.022070362224355,612.0,3.9965121290379875,628.0,2.246066017342713,602.0,1.9973670415166545,532.0
80.0,1.55,6.180894738705188,622.0,4.117447450750095,634.0,2.25166581721383,614.0,2.070056526834051,538.0
80.0,1.6,6.335758170100113,634.0,4.265808998141749,644.0,2.2508844701595145,626.0,2.1424472627630284,542.0
80.0,1.65,6.498940554452084,646.0,4.440456143556586,654.0,2.243666112403763,636.0,2.21447123023881,546.0
80.0,1.7000000000000002,6.672970378733084,658.0,4.598793907434242,662.0,2.228481139466235,648.0,2.2888097242364283,546.0
80.0,1.75,6.744133647192303,670.0,4.6785399093159885,674.0,2.203355497596394,660.0,2.3685136268716285,548.0
80.0,1.8,6.794351670871804,682.0,4.755767518962519,686.0,2.172495275706719,672.0,2.4511209704287706,548.0
80.0,1.85,6.841515615187025,696.0,4.832494931708188,700.0,2.139537192378053,684.0,2.5303022516140663,552.0
80.0,1.9,6.870815984582167,708.0,4.875753550470732,712.0,2.10534068029205,696.0,2.61194041525281,556.0
80.0,1.9500000000000002,6.866703823081667,722.0,4.893482996320091,724.0,2.0719412885020017,708.0,2.6976334970068914,562.0
80.0,2.0,6.8584507788744355,736.0,4.909279779495793,738.0,2.041553189430103,722.0,2.7880542574960927,566.0
84.0,1.0,5.312098110790757,610.0,3.9338111850812942,624.0,2.1978321819408806,510.0,0.9520273609003996,696.0
84.0,1.05,5.360996631639894,630.0,4.110795980645131,644.0,2.1875713468217612,514.0,1.0003128971889268,718.0
84.0,1.1,5.4065339799147285,650.0,4.26613119228591,660.0,2.1945190995408588,520.0,1.0729360648445863,500.0
84.0,1.15,5.421244039969795,668.0,4.311889767557483,682.0,2.198539205523503,524.0,1.171851015692604,506.0
84.0,1.2,5.402328364331548,686.0,4.349954680230686,702.0,2.201531431716123,534.0,1.2887724808265228,514.0
84.0,1.25,5.377931578250305,706.0,4.347955668230037,722.0,2.204126393412752,544.0,1.4295082609735488,520.0
84.0,1.3,5.468840390431211,578.0,4.3387541793970135,744.0,2.203602684056409,558.0,1.577861950876568,520.0
84.0,1.35,5.633889189717892,584.0,4.3217624150931515,764.0,2.2034122383423878,572.0,1.7126370087628513,520.0
84.0,1.4,5.776942308701669,594.0,4.299090353714814,786.0,2.205987087623313,584.0,1.8373281483129575,522.0
84.0,1.45,5.927453699446459,604.0,3.910683180915787,616.0,2.2008552442940243,596.0,1.950079352457236,522.0
84.0,1.5,6.0835595757596455,614.0,4.044042021190838,624.0,2.1896224427046445,606.0,2.054269181408152,524.0
84.0,1.55,6.229676934446794,626.0,4.19411550852683,634.0,2.1677668594773642,616.0,2.163708930618887,530.0
84.0,1.6,6.373808886024496,638.0,4.362320590248616,644.0,2.1414708137646326,628.0,2.2815175083041197,534.0
84.0,1.65,6.522804718997257,650.0,4.548731771418721,654.0,2.106034881264552,640.0,2.4096584977748368,538.0
84.0,1.7000000000000002,6.6560898043858465,660.0,4.690743023067655,664.0,2.0608423025362117,650.0,2.5505484537816447,542.0
84.0,1.75,6.68909654837798,674.0,4.759427541241029,676.0,2.0117998817216773,662.0,2.7068204279754613,546.0
84.0,1.8,6.716103304405035,686.0,4.822314160426729,688.0,1.9696578394992876,674.0,2.8759112644221068,548.0
84.0,1.85,6.738287396055563,700.0,4.883970361344844,702.0,1.9277932728553568,686.0,3.0334169625937157,552.0
84.0,1.9,6.73325541366712,712.0,4.901590844117535,714.0,1.886783189383312,698.0,3.1970258933305398,558.0
84.0,1.9500000000000002,6.709617799856928,726.0,4.9015486195865146,728.0,1.8511949689001237,710.0,3.374859789249036,562.0
84.0,2.0,6.683103245871357,740.0,4.901541926093711,740.0,1.8215683891078107,722.0,3.5687756920569087,568.0
88.0,1.0,5.254858721668511,616.0,3.994720304035451,628.0,2.152649284351396,510.0,1.216597168410894,580.0
88.0,1.05,5.281620063281178,636.0,4.145765921558259,648.0,2.1601694873114154,516.0,1.3261694388147478,592.0
88.0,1.1,5.305096936279246,656.0,4.252045854069578,664.0,2.177684576533778,520.0,1.459391287100997,606.0
88.0,1.15,5.287638596327733,674.0,4.27739010745503,686.0,2.1834007754603886,528.0,1.6513691981867575,620.0
88.0,1.2,5.2608738727847815,696.0,4.29219405117442,706.0,2.185782171934786,538.0,1.9045019675921189,636.0
88.0,1.25,5.341017252005134,570.0,4.270895318949701,726.0,2.1842108799681434,550.0,2.269694491540695,652.0
88.0,1.3,5.521768820609212,580.0,4.246876039998554,748.0,2.1778813334728615,564.0,2.572705978723052,666.0
88.0,1.35,5.6788958010748525,588.0,4.217151949771469,768.0,2.1695051867336703,576.0,3.023042572609659,586.0
88.0,1.4,5.819642388702096,598.0,4.184538085186598,790.0,2.154178266904906,588.0,3.506732151862703,598.0
88.0,1.45,5.960755912866577,608.0,3.962725742501465,616.0,2.1281450547964864,598.0,4.0806086124037355,608.0
88.0,1.5,6.097746699921334,618.0,4.108795875166694,624.0,2.091031276429179,610.0,4.734999137631538,618.0
88.0,1.55,6.217797968082013,630.0,4.261518315881051,634.0,2.0454746679015985,620.0,5.403442861563422,630.0
88.0,1.6,6.336351997152715,642.0,4.4238840736380185,646.0,1.9957825530998512,632.0,6.157025045286791,642.0
88.0,1.65,6.454480848694457,654.0,4.601369739486544,656.0,1.9381860514112024,642.0,6.994695620689967,654.0
88.0,1.7000000000000002,6.527186497655782,664.0,4.706182812523679,666.0,1.874270087017663,652.0,7.5418195953772,664.0
88.0,1.75,6.5317047905837615,676.0,4.755546102449437,678.0,1.8147850908542038,664.0,7.65843404467656,676.0
88.0,1.8,6.536193156144749,690.0,4.798286968772491,690.0,1.7695935759375285,674.0,7.745435857554919,690.0
88.0,1.85,6.533205281908327,702.0,4.838549968234802,704.0,1.728125681391774,686.0,7.823165861106623,704.0
88.0,1.9,6.500501868054244,716.0,4.831879334277288,716.0,1.7009542032727338,738.0,7.680139991665146,718.0
88.0,1.9500000000000002,6.460746750448279,730.0,4.8165823055041015,730.0,1.7032756003129148,752.0,7.546866934197518,732.0
88.0,2.0,6.423362809572288,742.0,4.802124549917822,742.0,1.7049434978203715,766.0,7.424247873560554,748.0
92.0,1.0,5.157626085884493,622.0,3.9943572090047543,632.0,2.125254526922309,510.0,0.7494002462660664,520.0
92.0,1.05,5.165798594675966,642.0,4.117946323562039,652.0,2.1461435833455567,518.0,0.9068441767181943,522.0
92.0,1.1,5.174384991012699,660.0,4.183809796664276,668.0,2.1652295021347694,522.0,1.0721456858919285,522.0
92.0,1.15,5.140897166870699,680.0,4.189483254709335,688.0,2.1675211328772503,532.0,1.2348782906446454,546.0
92.0,1.2,5.214197696071419,564.0,4.183957921776287,708.0,2.1640538293919684,544.0,1.453393403844649,556.0
92.0,1.25,5.384241994148135,572.0,4.1500800362766075,730.0,2.1531907050335137,556.0,1.7334180107278112,570.0
92.0,1.3,5.569144222047688,582.0,4.116938951658427,750.0,2.1356595928500366,568.0,2.120515949912604,580.0
92.0,1.35,5.703201501533043,590.0,4.078534670776432,772.0,2.109749605200966,580.0,2.4841311683994083,590.0
92.0,1.4,5.826380205707927,600.0,4.039714089603581,794.0,2.072318724120817,592.0,2.8694623909476853,600.0
92.0,1.45,5.942915176206996,612.0,4.011596595658977,616.0,2.024806358266538,602.0,3.3065026039280907,610.0
92.0,1.5,6.0468706183854355,622.0,4.147844571508719,626.0,1.9656975693805574,612.0,3.775302209227727,620.0
92.0,1.55,6.135145503102291,634.0,4.285997569514664,636.0,1.9021275049903403,624.0,4.2664056079068935,634.0
92.0,1.6,6.218356627776927,644.0,4.428135371505042,646.0,1.8370150779454557,634.0,4.8237430340757514,646.0
92.0,1.65,6.300889686208222,656.0,4.578048062368597,658.0,1.7671818785258897,642.0,5.466678985750475,658.0
92.0,1.7000000000000002,6.317033237968504,666.0,4.6435141769129915,668.0,1.6991190487139005,650.0,5.656907117498423,668.0
92.0,1.75,6.303582877628642,680.0,4.6729815205515965,680.0,1.671485504515982,698.0,5.7277505284601045,682.0
92.0,1.8,6.284480281706988,692.0,4.696864758028137,692.0,1.667772886456996,712.0,5.7983696196090975,696.0
92.0,1.85,6.260878136483366,704.0,4.715722620240087,704.0,1.6647810920419723,726.0,5.794965804820705,708.0
92.0,1.9,6.214067102562973,718.0,4.690803283151778,718.0,1.6612299819659997,740.0,5.667165552043703,722.0
92.0,1.9500000000000002,6.166713447459783,732.0,4.665748023087937,730.0,1.6572583385366713,754.0,5.543517126398689,736.0
92.0,2.0,6.119300803657016,746.0,4.640492669886597,744.0,1.6533179928549788,768.0,5.423701177733965,750.0
96.0,1.0,5.033855701116389,626.0,3.9452925304620554,634.0,2.110315082526468,510.0,0.7397025403323428,522.0
96.0,1.05,5.028430487901339,644.0,4.043894767303078,654.0,2.139160342588342,520.0,0.9029007811461844,522.0
96.0,1.1,5.0213923061900765,662.0,4.0763486077603766,670.0,2.1500569485310117,524.0,1.052307181279363,524.0
96.0,1.15,5.088782644347594,556.0,4.067675079268998,690.0,2.1457039229724817,536.0,1.2524216523919651,548.0
96.0,1.2,5.249220415298964,566.0,4.047682116004306,710.0,2.1312517934928903,548.0,1.4611829006039772,560.0
96.0,1.25,5.4203125918784245,576.0,4.00718550707557,732.0,2.107159039993474,560.0,1.7333732981085244,572.0
96.0,1.3,5.58203895289656,582.0,3.968047389421442,752.0,2.0726613475798885,572.0,2.0807544551465913,582.0
96.0,1.35,5.691978115789646,594.0,3.9256433905149417,774.0,2.0249655084895237,584.0,2.3520613893110145,592.0
96.0,1.4,5.7896060843306945,604.0,3.9004887008929714,610.0,1.9692731821843965,594.0,2.6458022548358975,602.0
96.0,1.45,5.87308045565326,614.0,4.030122593228375,618.0,1.9034647011148529,604.0,2.9657817590373545,612.0
96.0,1.5,5.936641785147595,626.0,4.144099217920836,628.0,1.8288811456020755,614.0,3.295082057667374,624.0
96.0,1.55,5.991025587469139,636.0,4.256477011780239,638.0,1.7568964771220228,626.0,3.646476131297878,636.0
96.0,1.6,6.0373979375169045,648.0,4.371047875939963,648.0,1.6851399708589578,634.0,4.050229497000567,648.0
96.0,1.65,6.082856763352678,658.0,4.491217879555813,658.0,1.6368097268941428,672.0,4.498984577907311,660.0
96.0,1.7000000000000002,6.062693893213034,670.0,4.523503653202337,668.0,1.6236047222844618,686.0,4.545644778020614,672.0
96.0,1.75,6.0321725541028295,682.0,4.5329819780413025,680.0,1.6125410902525408,700.0,4.566245165000753,686.0
96.0,1.8,5.999201617260322,694.0,4.540957374124368,694.0,1.6041811267747959,714.0,4.599470282686133,698.0
96.0,1.85,5.961321560221798,706.0,4.5418421099798945,706.0,1.5973579355814918,618.0,4.540342689360172,712.0
96.0,1.9,5.909732910787741,720.0,4.510992544673721,718.0,1.5997697625959773,626.0,4.412107840308132,726.0
96.0,1.9500000000000002,5.858858366344031,734.0,4.478303517275775,732.0,1.604037183153517,636.0,4.295347526662192,738.0
96.0,2.0,5.810286036013069,746.0,4.4464713719114926,744.0,1.6261802918998882,688.0,4.184302344339694,752.0
100.0,1.0,4.895003558193134,628.0,3.8617467665845138,636.0,2.102964481533947,512.0,0.6291263343708339,520.0
100.0,1.05,4.88001213634144,646.0,3.9390788642525236,656.0,2.13052293927978,520.0,0.7664121334496652,522.0
100.0,1.1,4.965319795483578,550.0,3.947664701829178,672.0,2.1295547410631563,528.0,0.880399964086909,534.0
100.0,1.15,5.1171155184476556,558.0,3.9297956522178907,692.0,2.1138186372215397,540.0,1.0364260685267759,548.0
100.0,1.2,5.275911492062057,568.0,3.9008079654848746,712.0,2.0845125669469433,552.0,1.1875108836643844,562.0
100.0,1.25,5.436510216015427,578.0,3.857127617306022,734.0,2.044329255894455,564.0,1.3762987024631304,574.0
100.0,1.3,5.559673903778282,586.0,3.8162893688832895,754.0,1.9903003004713007,574.0,1.5912774287829836,582.0
100.0,1.35,5.640937509560183,598.0,3.792339176144352,604.0,1.9249277059361598,586.0,1.7389174737073325,594.0
100.0,1.4,5.7064209234867285,608.0,3.9140234353947694,616.0,1.8548243465503726,596.0,1.8953377507111533,604.0
100.0,1.45,5.752403327614269,618.0,4.011552587343764,634.0,1.7779684864074314,606.0,2.0596132501246878,614.0
100.0,1.5,5.781584350204513,628.0,4.123480198986517,650.0,1.6977953809269748,612.0,2.224408786070754,626.0
100.0,1.55,5.800220812995036,638.0,4.225143428824404,662.0,1.666743320155993,450.0,2.409490027493537,638.0
100.0,1.6,5.815373075087451,650.0,4.26511587409104,648.0,1.6361989957236847,440.0,2.632329577782545,650.0
100.0,1.65,5.827942363826102,660.0,4.355733928401983,658.0,1.6084875285652112,588.0,2.8540062079716937,660.0
100.0,1.7000000000000002,5.790167754186965,670.0,4.36649019108777,670.0,1.6015061872419487,596.0,2.8479432517523846,674.0
100.0,1.75,5.7499397162450006,684.0,4.365100324109541,682.0,1.597870262653859,604.0,2.8387093538537003,686.0
100.0,1.8,5.710937134564297,696.0,4.3616679491131825,694.0,1.5967052701789555,614.0,2.8433203012759396,700.0
100.0,1.85,5.667939643253583,708.0,4.35191227401126,706.0,1.598348242495437,624.0,2.774940049414573,714.0
100.0,1.9,5.62006826930023,760.0,4.3151719271583255,718.0,1.6237084838256595,666.0,2.685430708550516,726.0
100.0,1.9500000000000002,5.587176653796085,776.0,4.2803631021215915,732.0,1.6518535237095338,676.0,2.602429675505611,740.0
100.0,2.0,5.554301611930525,790.0,4.245151390408777,744.0,1.6847972126821655,688.0,2.6708380293443508,630.0
